Time,X,Y,P
13575,0.792,0.761,0.026
13589,0.793,0.761,0.22
13589,0.793,0.761,0.22
13605,0.794,0.762,0.491
13622,0.796,0.767,0.636
13640,0.798,0.774,0.788
13641,0.798,0.775,0.81
13656,0.799,0.781,0.862
13673,0.799,0.789,0.894
13690,0.797,0.793,0.919
13707,0.794,0.792,0.958
13724,0.791,0.778,0.987
13740,0.788,0.756,1
13756,0.787,0.728,1
13773,0.787,0.695,1
13788,0.788,0.671,1
13806,0.789,0.658,0.894
13823,0.788,0.651,0.481
13839,0.786,0.651,0.095
13841,NaN,NaN,NaN
13903,0.774,0.693,0.009
13907,0.774,0.694,0.179
13907,0.774,0.694,0.179
13922,0.774,0.698,0.647
13939,0.776,0.701,0.933
13957,0.782,0.705,1
13972,0.788,0.707,1
13989,0.799,0.711,0.63
14006,0.807,0.712,0.093
14008,0.808,0.713,0.036
14009,NaN,NaN,NaN
