Time,X,Y,P
5583,0.504,0.794,0.056
5596,0.504,0.795,0.267
5597,0.504,0.795,0.267
5613,0.503,0.8,0.491
5631,0.499,0.805,0.61
5647,0.495,0.802,0.71
5663,0.489,0.794,0.772
5679,0.483,0.778,0.798
5697,0.481,0.762,0.802
5712,0.482,0.752,0.802
5729,0.485,0.749,0.815
5746,0.492,0.754,0.858
5762,0.497,0.766,0.878
5779,0.504,0.785,0.888
5797,0.508,0.811,0.888
5813,0.511,0.834,0.907
5830,0.512,0.856,0.966
5846,0.511,0.868,0.931
5863,0.512,0.873,0.563
5879,0.514,0.873,0.087
5884,0.515,0.873,0.032
5885,NaN,NaN,NaN
