Time,X,Y,P
12800,0.515,0.329,0.038
12816,0.516,0.331,0.384
12816,0.516,0.331,0.384
12837,0.515,0.331,0.655
12858,0.514,0.329,0.704
12875,0.513,0.326,0.739
12896,0.511,0.319,0.771
12916,0.508,0.312,0.78
12918,0.507,0.311,0.778
12938,0.502,0.301,0.774
12959,0.495,0.295,0.644
12981,0.487,0.292,0.132
12989,0.485,0.293,0.015
12990,NaN,NaN,NaN
13051,0.478,0.32,0.001
13062,0.48,0.325,0.302
13062,0.48,0.325,0.302
13086,0.484,0.328,0.612
13108,0.488,0.324,0.761
13109,0.489,0.322,0.771
13125,0.494,0.314,0.792
13148,0.505,0.299,0.745
13166,0.514,0.287,0.45
13183,0.519,0.28,0.034
13184,NaN,NaN,NaN
