Time,X,Y,P
15528,0.204,0.286,0.032
15533,0.204,0.287,0.104
15533,0.204,0.287,0.104
15550,0.204,0.289,0.226
15566,0.205,0.291,0.308
15582,0.205,0.293,0.454
15600,0.206,0.293,0.522
15616,0.207,0.291,0.759
15633,0.207,0.287,0.899
15649,0.207,0.281,1
15666,0.208,0.273,1
15682,0.209,0.267,1
15699,0.212,0.262,1
15716,0.215,0.262,1
15732,0.22,0.267,0.968
15749,0.223,0.274,0.511
15765,0.224,0.279,0.056
15771,0.224,0.28,0.007
15772,NaN,NaN,NaN
15878,0.207,0.313,0.06
15882,0.207,0.314,0.147
15882,0.207,0.314,0.147
15898,0.206,0.319,0.46
15916,0.205,0.324,0.647
15932,0.204,0.326,0.716
15950,0.205,0.328,0.802
15966,0.206,0.328,0.794
15982,0.207,0.325,0.302
15997,0.206,0.322,0.013
15998,NaN,NaN,NaN
