Time,X,Y,P
351951,0.646,0.305,0.042
351952,0.646,0.304,0.124
351952,0.646,0.304,0.124
351958,0.646,0.302,0.198
351978,0.643,0.298,0.478
352004,0.642,0.295,0.626
352021,0.644,0.295,0.688
352042,0.649,0.299,0.708
352063,0.655,0.307,0.706
352066,0.656,0.309,0.708
352085,0.66,0.325,0.722
352103,0.662,0.344,0.731
352128,0.663,0.369,0.837
352147,0.661,0.384,0.901
352167,0.658,0.393,0.929
352188,0.656,0.395,0.946
352209,0.653,0.389,1
352229,0.651,0.375,1
352252,0.65,0.348,1
352272,0.651,0.325,1
352291,0.654,0.299,1
352313,0.658,0.279,0.927
352335,0.663,0.266,0.081
352341,0.663,0.266,0.028
352343,NaN,NaN,NaN
