Time,X,Y,P
8483,0.618,0.275,0.054
8496,0.618,0.278,0.601
8496,0.618,0.278,0.601
8512,0.617,0.279,0.894
8532,0.617,0.279,1
8546,0.617,0.275,1
8562,0.618,0.262,1
8578,0.62,0.247,1
8596,0.623,0.235,1
8611,0.625,0.232,1
8629,0.628,0.233,1
8645,0.631,0.242,1
8663,0.633,0.254,1
8678,0.635,0.262,1
8695,0.636,0.268,1
8713,0.636,0.264,1
8728,0.636,0.248,1
8746,0.637,0.227,1
8763,0.638,0.199,1
8780,0.64,0.173,1
8795,0.64,0.156,1
8813,0.639,0.147,1
8830,0.637,0.147,1
8845,0.635,0.155,1
8863,0.636,0.171,1
8880,0.641,0.187,0.831
8897,0.649,0.199,0.116
8906,0.652,0.201,0.005
8907,NaN,NaN,NaN
