Time,X,Y,P
12977,0.916,0.741,0.007
12983,0.917,0.74,0.052
12983,0.917,0.74,0.052
13000,0.918,0.741,0.206
13016,0.92,0.742,0.388
13033,0.923,0.746,0.509
13049,0.925,0.749,0.587
13067,0.927,0.753,0.69
13083,0.928,0.755,0.778
13100,0.928,0.758,0.843
13117,0.927,0.761,0.897
13134,0.926,0.765,0.913
13150,0.923,0.768,0.925
13167,0.919,0.769,0.925
13183,0.916,0.771,0.931
13200,0.913,0.768,0.929
13216,0.911,0.765,0.933
13232,0.909,0.76,0.937
13249,0.911,0.754,0.935
13267,0.916,0.751,0.917
13282,0.922,0.751,0.899
13300,0.927,0.752,0.89
13317,0.93,0.753,0.892
13333,0.931,0.755,0.901
13355,0.931,0.754,0.964
13366,0.931,0.753,1
13384,0.93,0.745,1
13400,0.929,0.731,1
13416,0.929,0.716,1
13434,0.927,0.701,1
13451,0.923,0.691,1
13465,0.916,0.685,0.864
13483,0.908,0.688,0.175
13493,0.906,0.692,0.042
13494,NaN,NaN,NaN
