Time,X,Y,P
11644,0.686,0.291,0.001
11659,0.686,0.291,0.167
11659,0.686,0.291,0.167
11671,0.687,0.289,0.372
11691,0.687,0.285,0.478
11708,0.686,0.278,0.56
11724,0.681,0.267,0.64
11738,0.676,0.258,0.69
11756,0.669,0.247,0.788
11772,0.664,0.238,0.862
11788,0.657,0.227,0.905
11810,0.651,0.216,0.929
11823,0.645,0.211,0.944
11839,0.641,0.208,0.95
11855,0.635,0.206,0.944
11874,0.631,0.208,0.901
11889,0.628,0.213,0.813
11907,0.626,0.225,0.71
11922,0.624,0.235,0.661
11939,0.624,0.248,0.624
11955,0.625,0.256,0.538
11972,0.627,0.262,0.308
11986,0.628,0.266,0.103
11987,NaN,NaN,NaN
12189,0.644,0.344,0.101
12209,0.642,0.338,0.542
12209,0.642,0.338,0.542
12222,0.642,0.329,0.661
12238,0.644,0.319,0.71
12258,0.645,0.305,0.761
12274,0.646,0.292,0.78
12290,0.648,0.285,0.757
12310,0.65,0.276,0.437
12322,0.653,0.271,0.028
12325,NaN,NaN,NaN
