Time,X,Y,P
54732,0.784,0.828,0.024
54733,0.784,0.828,0.108
54733,0.784,0.828,0.108
54744,0.785,0.829,0.22
54761,0.786,0.833,0.308
54776,0.786,0.836,0.353
54793,0.786,0.844,0.396
54811,0.785,0.847,0.438
54827,0.784,0.848,0.489
54843,0.782,0.846,0.554
54860,0.779,0.84,0.642
54877,0.776,0.832,0.729
54893,0.774,0.822,0.804
54911,0.774,0.809,0.87
54928,0.773,0.8,0.896
54943,0.773,0.789,0.909
54961,0.773,0.78,0.911
54978,0.773,0.775,0.913
54993,0.773,0.772,0.899
55011,0.772,0.769,0.714
55028,0.772,0.771,0.509
55045,0.772,0.773,0.024
55047,NaN,NaN,NaN
55181,0.779,0.799,0.015
55196,0.779,0.8,0.337
55196,0.779,0.8,0.337
55211,0.778,0.8,0.519
55227,0.776,0.801,0.687
55243,0.773,0.8,0.737
55261,0.769,0.799,0.663
55277,0.766,0.798,0.349
55290,0.765,0.796,0.165
55291,NaN,NaN,NaN
