Time,X,Y,P
102321,0.934,0.788,0.026
102335,0.935,0.788,0.171
102335,0.935,0.788,0.171
102360,0.938,0.791,0.274
102377,0.941,0.795,0.313
102402,0.945,0.802,0.458
102404,0.945,0.804,0.483
102420,0.946,0.807,0.587
102442,0.944,0.812,0.79
102461,0.939,0.811,0.897
102484,0.932,0.801,0.978
102503,0.929,0.792,0.989
102523,0.929,0.785,0.979
102544,0.935,0.786,0.944
102564,0.941,0.791,0.882
102586,0.947,0.798,0.835
102608,0.95,0.804,0.827
102628,0.951,0.805,0.839
102650,0.948,0.799,0.851
102669,0.946,0.788,0.851
102692,0.943,0.768,0.849
102711,0.942,0.749,0.845
102736,0.938,0.726,0.821
102753,0.935,0.714,0.815
102776,0.931,0.708,0.815
102796,0.926,0.712,0.813
102814,0.924,0.721,0.823
102836,0.923,0.735,0.925
102856,0.925,0.747,1
102878,0.931,0.756,1
102902,0.939,0.762,0.489
102917,0.944,0.764,0.04
102918,NaN,NaN,NaN
