Time,X,Y,P
17101,0.621,0.739,0.001
17108,0.622,0.739,0.048
17108,0.622,0.739,0.048
17126,0.622,0.738,0.171
17142,0.623,0.739,0.28
17158,0.625,0.739,0.421
17175,0.628,0.741,0.575
17192,0.632,0.746,0.696
17208,0.635,0.749,0.776
17225,0.637,0.753,0.841
17241,0.638,0.756,0.907
17258,0.639,0.76,0.997
17276,0.638,0.762,1
17292,0.637,0.764,1
17309,0.634,0.765,1
17326,0.631,0.765,1
17342,0.626,0.762,1
17358,0.622,0.758,1
17376,0.618,0.749,1
17392,0.616,0.741,1
17408,0.619,0.732,1
17425,0.624,0.727,1
17441,0.632,0.727,1
17458,0.639,0.731,0.888
17476,0.645,0.734,0.165
17483,0.646,0.736,0.038
17484,NaN,NaN,NaN
