Time,X,Y,P
3729,0.027,0.834,0.005
3734,0.028,0.834,0.06
3734,0.028,0.834,0.06
3750,0.028,0.834,0.128
3769,0.028,0.833,0.188
3781,0.028,0.832,0.212
3801,0.029,0.824,0.321
3819,0.029,0.814,0.405
3826,0.029,0.809,0.446
3835,0.03,0.796,0.532
3853,0.031,0.779,0.606
3864,0.031,0.769,0.634
3881,0.03,0.756,0.665
3897,0.029,0.745,0.706
3916,0.029,0.739,0.745
3934,0.029,0.739,0.79
3951,0.028,0.746,0.798
3964,0.028,0.754,0.8
3980,0.028,0.769,0.804
3999,0.028,0.786,0.8
4019,0.032,0.804,0.8
4033,0.036,0.819,0.798
4050,0.041,0.833,0.813
4068,0.047,0.84,0.823
4083,0.051,0.841,0.823
4100,0.057,0.839,0.831
4118,0.062,0.831,0.862
4133,0.066,0.824,0.903
4149,0.069,0.807,0.962
4165,0.071,0.787,0.997
4182,0.071,0.769,1
4197,0.07,0.751,1
4215,0.068,0.734,1
4233,0.069,0.724,0.972
4249,0.07,0.72,0.815
4266,0.072,0.721,0.276
4276,0.073,0.725,0.04
4278,NaN,NaN,NaN
