Time,X,Y,P
12072,0.777,0.367,0.052
12080,0.777,0.369,0.194
12080,0.777,0.369,0.194
12096,0.778,0.373,0.353
12116,0.779,0.375,0.409
12128,0.78,0.374,0.442
12145,0.783,0.373,0.499
12162,0.791,0.371,0.538
12183,0.804,0.368,0.612
12195,0.811,0.368,0.669
12211,0.822,0.367,0.753
12228,0.827,0.365,0.784
12245,0.825,0.36,0.788
12264,0.818,0.352,0.792
12280,0.809,0.341,0.812
12296,0.8,0.328,0.866
12314,0.787,0.312,0.917
12330,0.778,0.296,0.935
12346,0.771,0.281,0.942
12366,0.771,0.269,0.948
12378,0.774,0.265,0.956
12395,0.782,0.261,0.978
12412,0.793,0.262,1
12430,0.805,0.264,1
12445,0.813,0.264,1
12464,0.825,0.264,1
12479,0.829,0.264,1
12496,0.831,0.264,1
12514,0.83,0.265,1
12530,0.829,0.265,1
12547,0.828,0.262,1
12564,0.827,0.261,0.897
12582,0.824,0.261,0.192
12591,0.822,0.265,0.003
12592,NaN,NaN,NaN
