Time,X,Y,P
1549,0.067,0.814,0.009
1563,0.067,0.813,0.103
1563,0.067,0.813,0.103
1592,0.067,0.812,0.282
1610,0.067,0.811,0.427
1685,0.067,0.811,0.97
1700,0.066,0.811,0.997
1713,0.066,0.812,1
1730,0.065,0.812,1
1751,0.062,0.812,1
1772,0.059,0.811,1
1773,0.058,0.809,1
1792,0.055,0.805,1
1813,0.052,0.799,1
1838,0.049,0.787,1
1854,0.05,0.778,1
1876,0.054,0.765,1
1896,0.057,0.759,1
1919,0.063,0.755,1
1938,0.067,0.759,1
1964,0.072,0.771,1
1980,0.074,0.781,1
2000,0.073,0.792,1
2022,0.072,0.804,1
2044,0.071,0.809,1
2064,0.07,0.808,1
2085,0.069,0.801,1
2104,0.069,0.791,1
2128,0.07,0.774,1
2148,0.072,0.762,1
2168,0.075,0.752,1
2188,0.077,0.749,1
2212,0.081,0.752,0.837
2230,0.083,0.758,0.108
2232,0.083,0.758,0.05
2234,NaN,NaN,NaN
