Time,X,Y,P
3022,0.341,0.668,0.026
3052,0.341,0.667,0.378
3052,0.341,0.667,0.378
3073,0.341,0.664,0.534
3089,0.341,0.653,0.708
3105,0.341,0.638,0.837
3121,0.341,0.627,0.87
3137,0.342,0.612,0.874
3157,0.342,0.598,0.729
3170,0.343,0.588,0.382
3188,0.343,0.582,0.001
3189,NaN,NaN,NaN
3283,0.337,0.646,0.009
3290,0.337,0.655,0.13
3290,0.337,0.655,0.13
3305,0.336,0.668,0.239
3322,0.338,0.685,0.368
3337,0.341,0.694,0.462
3353,0.346,0.699,0.546
3370,0.352,0.698,0.64
3389,0.356,0.689,0.696
3406,0.357,0.676,0.718
3421,0.354,0.665,0.722
3437,0.35,0.654,0.661
3454,0.345,0.644,0.272
3468,0.343,0.64,0.003
3469,NaN,NaN,NaN
