Time,X,Y,P
4581,0.785,0.664,0.11
4586,0.785,0.664,0.313
4587,0.785,0.664,0.313
4606,0.785,0.666,0.571
4621,0.783,0.671,0.644
4636,0.782,0.682,0.728
4655,0.782,0.701,0.806
4670,0.782,0.722,0.854
4686,0.783,0.751,0.886
4706,0.786,0.793,1
4721,0.788,0.814,1
4737,0.793,0.836,1
4756,0.799,0.846,1
4770,0.804,0.848,1
4786,0.813,0.846,1
4804,0.821,0.836,0.954
4820,0.824,0.822,0.458
4836,0.825,0.806,0.024
4838,NaN,NaN,NaN
4927,0.768,0.754,0.122
4928,0.767,0.754,0.315
4928,0.767,0.754,0.315
4937,0.765,0.756,0.729
4954,0.763,0.759,1
4969,0.764,0.761,1
4986,0.773,0.764,1
5005,0.789,0.767,0.956
5020,0.805,0.768,0.401
5038,0.822,0.766,0.009
5040,NaN,NaN,NaN
