Time,X,Y,P
7752,0.217,0.759,0.007
7762,0.216,0.761,0.097
7762,0.216,0.761,0.097
7779,0.215,0.764,0.14
7801,0.212,0.768,0.167
7822,0.211,0.768,0.181
7844,0.21,0.768,0.198
7864,0.208,0.764,0.243
7885,0.205,0.753,0.296
7906,0.203,0.741,0.323
7928,0.205,0.727,0.329
7950,0.211,0.72,0.337
7972,0.217,0.722,0.337
7989,0.222,0.727,0.343
8011,0.227,0.739,0.38
8034,0.228,0.749,0.399
8053,0.225,0.759,0.405
8073,0.221,0.768,0.409
8098,0.215,0.775,0.401
8114,0.211,0.775,0.294
8130,0.208,0.771,0.013
8131,NaN,NaN,NaN
