Time,X,Y,P
9518,0.058,0.328,0.007
9533,0.058,0.329,0.146
9533,0.058,0.329,0.146
9548,0.058,0.331,0.237
9578,0.058,0.329,0.356
9588,0.058,0.328,0.405
9600,0.058,0.326,0.462
9614,0.057,0.321,0.521
9632,0.057,0.312,0.595
9647,0.056,0.302,0.649
9649,0.056,0.301,0.659
9664,0.057,0.294,0.694
9681,0.058,0.286,0.729
9698,0.06,0.281,0.755
9718,0.063,0.28,0.767
9730,0.065,0.281,0.774
9748,0.067,0.286,0.78
9763,0.069,0.292,0.78
9782,0.071,0.3,0.78
9802,0.073,0.308,0.78
9814,0.073,0.313,0.778
9830,0.074,0.318,0.78
9848,0.074,0.32,0.778
9865,0.074,0.319,0.792
9883,0.074,0.313,0.812
9898,0.075,0.306,0.833
9915,0.076,0.299,0.845
9931,0.077,0.291,0.849
9952,0.079,0.285,0.813
9964,0.082,0.281,0.491
9981,0.083,0.279,0.099
9984,NaN,NaN,NaN
