Time,X,Y,P
2269,0.206,0.8,0.022
2282,0.207,0.804,0.136
2282,0.207,0.804,0.136
2296,0.207,0.808,0.198
2313,0.207,0.812,0.245
2330,0.206,0.812,0.284
2350,0.203,0.808,0.331
2363,0.2,0.8,0.366
2380,0.197,0.788,0.401
2383,0.195,0.782,0.421
2398,0.194,0.771,0.472
2415,0.192,0.752,0.532
2430,0.194,0.736,0.583
2446,0.197,0.722,0.671
2466,0.203,0.713,0.782
2482,0.208,0.711,0.866
2499,0.215,0.714,0.944
2516,0.221,0.722,0.987
2532,0.227,0.738,1
2546,0.229,0.749,1
2563,0.232,0.769,1
2580,0.232,0.789,1
2596,0.229,0.805,1
2612,0.224,0.82,1
2631,0.216,0.827,1
2648,0.208,0.826,1
2664,0.199,0.815,0.874
2684,0.192,0.799,0.269
2696,0.189,0.789,0.001
2699,NaN,NaN,NaN
