Time,X,Y,P
18188,0.608,0.791,0.003
18188,0.608,0.789,0.021
18188,0.608,0.789,0.021
18205,0.608,0.788,0.069
18222,0.608,0.787,0.091
18239,0.608,0.786,0.138
18258,0.608,0.787,0.206
18272,0.608,0.786,0.263
18288,0.608,0.787,0.321
18304,0.608,0.788,0.399
18322,0.608,0.791,0.438
18337,0.608,0.796,0.45
18354,0.608,0.802,0.448
18370,0.608,0.806,0.446
18388,0.608,0.807,0.45
18405,0.608,0.805,0.534
18421,0.608,0.8,0.63
18437,0.608,0.794,0.724
18455,0.607,0.786,0.825
18471,0.607,0.781,0.882
18487,0.607,0.778,0.903
18505,0.606,0.776,0.909
18521,0.606,0.778,0.923
18538,0.606,0.779,0.925
18555,0.606,0.781,0.935
18571,0.607,0.785,0.954
18589,0.608,0.791,0.987
18605,0.611,0.795,1
18621,0.614,0.8,1
18639,0.618,0.802,1
18655,0.62,0.804,1
18672,0.621,0.802,1
18688,0.622,0.8,0.753
18706,0.622,0.798,0.233
18710,0.622,0.796,0.03
18711,NaN,NaN,NaN
