Time,X,Y,P
12203,0.631,0.347,0.038
12210,0.631,0.348,0.091
12210,0.631,0.348,0.091
12223,0.629,0.354,0.329
12243,0.629,0.356,0.431
12259,0.63,0.351,0.567
12276,0.632,0.342,0.638
12291,0.634,0.333,0.677
12309,0.638,0.324,0.69
12329,0.644,0.314,0.546
12341,0.646,0.312,0.376
12355,0.648,0.312,0.015
12356,NaN,NaN,NaN
12444,0.653,0.352,0.056
12445,0.654,0.353,0.134
12445,0.654,0.353,0.134
12458,0.654,0.355,0.337
12474,0.655,0.359,0.542
12493,0.654,0.353,0.796
12511,0.651,0.338,0.866
12524,0.648,0.322,0.89
12525,0.647,0.319,0.896
12543,0.642,0.296,0.872
12560,0.638,0.28,0.708
12579,0.635,0.265,0.356
12591,0.635,0.259,0.038
12594,NaN,NaN,NaN
