Time,X,Y,P
9380,0.341,0.326,0.087
9387,0.341,0.327,0.171
9387,0.341,0.327,0.171
9403,0.342,0.331,0.396
9419,0.342,0.331,0.519
9435,0.343,0.326,0.729
9452,0.344,0.312,0.89
9467,0.345,0.298,0.954
9483,0.345,0.282,0.991
9503,0.347,0.271,1
9519,0.349,0.272,1
9535,0.352,0.282,1
9552,0.355,0.295,1
9568,0.358,0.308,1
9584,0.361,0.319,1
9601,0.362,0.32,1
9618,0.362,0.315,1
9633,0.362,0.307,1
9653,0.364,0.296,1
9670,0.367,0.293,1
9685,0.371,0.296,1
9701,0.374,0.304,1
9717,0.376,0.314,1
9736,0.378,0.327,1
9753,0.379,0.336,1
9769,0.378,0.34,1
9785,0.378,0.341,0.839
9803,0.378,0.34,0.134
9808,NaN,NaN,NaN
