Time,X,Y,P
76746,0.501,0.765,0.034
76756,0.5,0.765,0.153
76756,0.5,0.765,0.153
76763,0.499,0.765,0.173
76784,0.496,0.765,0.249
76805,0.492,0.761,0.294
76834,0.485,0.749,0.339
76846,0.481,0.738,0.347
76866,0.477,0.726,0.353
76889,0.477,0.716,0.382
76910,0.481,0.718,0.489
76936,0.488,0.732,0.558
76955,0.496,0.746,0.563
76970,0.503,0.761,0.562
76991,0.511,0.782,0.565
77022,0.519,0.802,0.614
77077,0.515,0.791,0.772
77096,0.512,0.772,0.776
77117,0.509,0.749,0.763
77149,0.509,0.722,0.183
77158,0.511,0.718,0.003
77159,NaN,NaN,NaN
