Time,X,Y,P
10355,0.349,0.341,0.052
10355,0.35,0.341,0.142
10355,0.35,0.341,0.142
10380,0.352,0.342,0.438
10405,0.353,0.34,0.692
10422,0.353,0.336,0.87
10445,0.354,0.327,1
10465,0.354,0.316,1
10467,0.354,0.314,1
10486,0.354,0.299,1
10506,0.353,0.285,1
10529,0.35,0.266,1
10552,0.347,0.253,1
10568,0.343,0.246,1
10590,0.338,0.242,1
10610,0.333,0.245,1
10631,0.328,0.254,0.315
10647,0.326,0.262,0.022
10648,NaN,NaN,NaN
10764,0.349,0.352,0.077
10779,0.351,0.356,0.622
10779,0.351,0.356,0.622
10796,0.351,0.36,0.919
10817,0.349,0.361,1
10839,0.35,0.361,0.284
10850,0.351,0.361,0.009
10851,NaN,NaN,NaN
