Time,X,Y,P
15910,0.649,0.352,0.003
15915,0.648,0.351,0.042
15915,0.648,0.351,0.042
15940,0.646,0.352,0.204
15956,0.645,0.353,0.228
15982,0.645,0.351,0.286
16000,0.644,0.345,0.388
16021,0.64,0.332,0.515
16040,0.637,0.32,0.565
16065,0.635,0.304,0.601
16082,0.635,0.293,0.618
16104,0.634,0.285,0.657
16122,0.633,0.28,0.706
16145,0.632,0.276,0.728
16166,0.631,0.275,0.733
16186,0.631,0.274,0.735
16208,0.631,0.273,0.739
16230,0.631,0.272,0.743
16250,0.632,0.272,0.751
16270,0.632,0.272,0.759
16292,0.633,0.272,0.8
16314,0.635,0.272,0.837
16334,0.636,0.272,0.856
16355,0.639,0.273,0.894
16373,0.644,0.274,0.911
16394,0.649,0.276,0.917
16418,0.655,0.279,0.917
16438,0.658,0.279,0.837
16458,0.658,0.276,0.411
16474,0.657,0.275,0.081
16475,NaN,NaN,NaN
