Time,X,Y,P
11738,0.753,0.342,0.013
11747,0.753,0.341,0.116
11747,0.753,0.341,0.116
11765,0.751,0.341,0.384
11782,0.75,0.341,0.587
11797,0.751,0.341,0.823
11814,0.753,0.341,1
11831,0.758,0.34,1
11846,0.762,0.336,1
11863,0.764,0.329,1
11880,0.764,0.322,1
11898,0.761,0.311,1
11914,0.756,0.301,1
11930,0.751,0.292,1
11948,0.749,0.286,1
11964,0.751,0.284,1
11980,0.755,0.284,1
11997,0.761,0.285,1
12015,0.766,0.288,1
12030,0.769,0.291,1
12048,0.771,0.294,0.989
12064,0.769,0.298,0.491
12081,0.767,0.302,0.056
12083,0.767,0.302,0.009
12084,NaN,NaN,NaN
12162,0.754,0.313,0.048
12180,0.751,0.314,0.526
12181,0.751,0.314,0.526
12197,0.75,0.315,0.845
12215,0.752,0.316,1
12231,0.757,0.318,1
12247,0.764,0.32,1
12264,0.775,0.321,0.845
12280,0.785,0.322,0.183
12291,0.789,0.322,0.005
12292,NaN,NaN,NaN
