Time,X,Y,P
10723,0.632,0.318,0.032
10737,0.632,0.32,0.138
10737,0.632,0.32,0.138
10758,0.631,0.321,0.271
10776,0.629,0.318,0.347
10788,0.628,0.311,0.388
10804,0.628,0.302,0.419
10821,0.63,0.293,0.444
10838,0.634,0.289,0.464
10854,0.637,0.289,0.478
10876,0.642,0.298,0.519
10888,0.645,0.304,0.548
10904,0.647,0.314,0.608
10922,0.648,0.319,0.642
10938,0.647,0.315,0.769
10960,0.645,0.301,0.878
10972,0.643,0.287,0.913
10988,0.64,0.264,0.948
11006,0.638,0.239,0.968
11023,0.635,0.219,0.979
11040,0.633,0.207,0.97
11055,0.629,0.202,0.849
11072,0.625,0.204,0.312
11086,0.622,0.209,0.022
11087,NaN,NaN,NaN
