Time,X,Y,P
16894,0.318,0.362,0.019
16905,0.318,0.364,0.192
16905,0.318,0.364,0.192
16923,0.318,0.366,0.554
16935,0.319,0.366,0.669
16951,0.321,0.362,0.798
16969,0.323,0.353,0.903
16987,0.325,0.336,1
17003,0.328,0.321,1
17019,0.331,0.305,1
17035,0.334,0.286,1
17053,0.337,0.271,1
17071,0.341,0.261,1
17085,0.343,0.259,1
17102,0.345,0.262,1
17119,0.347,0.273,1
17137,0.348,0.291,1
17153,0.348,0.306,1
17168,0.349,0.319,1
17185,0.351,0.331,1
17202,0.353,0.334,1
17219,0.356,0.334,1
17239,0.36,0.327,1
17251,0.363,0.319,1
17269,0.367,0.301,1
17285,0.372,0.281,1
17302,0.377,0.264,1
17319,0.381,0.253,1
17335,0.384,0.247,1
17351,0.387,0.247,1
17369,0.39,0.258,1
17387,0.392,0.274,1
17401,0.393,0.289,1
17418,0.393,0.309,1
17436,0.393,0.328,1
17453,0.393,0.341,1
17467,0.393,0.347,1
17485,0.393,0.353,1
17501,0.393,0.356,0.72
17519,0.393,0.358,0.206
17524,NaN,NaN,NaN
