Time,X,Y,P
128108,0.765,0.339,0.005
128136,0.765,0.342,0.378
128136,0.765,0.342,0.378
128154,0.765,0.338,0.681
128176,0.764,0.326,0.896
128198,0.764,0.314,0.976
128202,0.764,0.312,0.981
128218,0.764,0.309,1
128239,0.765,0.314,1
128261,0.768,0.329,1
128282,0.769,0.342,1
128303,0.772,0.346,1
128322,0.773,0.339,1
128344,0.774,0.325,1
128363,0.775,0.316,1
128385,0.777,0.315,1
128406,0.781,0.324,1
128427,0.786,0.341,1
128447,0.791,0.348,1
128468,0.794,0.342,1
128489,0.795,0.329,1
128509,0.798,0.316,0.839
128529,0.799,0.315,0.091
128534,0.8,0.315,0.032
128535,NaN,NaN,NaN
