Time,X,Y,P
14852,0.335,0.331,0.028
14857,0.335,0.331,0.077
14857,0.335,0.331,0.077
14877,0.335,0.333,0.249
14905,0.335,0.332,0.419
14921,0.335,0.328,0.517
14941,0.335,0.318,0.657
14961,0.335,0.306,0.778
14984,0.336,0.296,0.829
15002,0.337,0.295,0.839
15023,0.34,0.3,0.837
15046,0.345,0.311,0.827
15065,0.347,0.318,0.825
15086,0.349,0.319,0.831
15106,0.349,0.312,0.897
15128,0.35,0.298,0.987
15149,0.351,0.289,1
15169,0.354,0.286,1
15190,0.357,0.292,1
15212,0.361,0.308,1
15230,0.362,0.321,1
15254,0.363,0.334,1
15274,0.364,0.339,0.78
15294,0.366,0.341,0.077
15300,NaN,NaN,NaN
