Time,X,Y,P
9992,0.926,0.732,0.019
9994,0.926,0.733,0.083
9994,0.926,0.733,0.083
10009,0.927,0.735,0.284
10027,0.927,0.738,0.39
10042,0.927,0.74,0.524
10060,0.928,0.739,0.569
10076,0.927,0.734,0.743
10093,0.927,0.724,0.862
10111,0.926,0.713,0.938
10111,0.926,0.711,0.95
10126,0.926,0.701,1
10143,0.928,0.693,1
10159,0.933,0.689,1
10178,0.938,0.689,1
10192,0.945,0.693,0.79
10210,0.949,0.698,0.438
10226,0.949,0.701,0.153
10235,0.948,0.702,0.034
10236,NaN,NaN,NaN
10314,0.922,0.711,0.067
10326,0.918,0.709,0.331
10326,0.918,0.709,0.331
10344,0.915,0.709,0.526
10360,0.916,0.711,0.71
10376,0.922,0.714,0.862
10394,0.932,0.719,0.897
10409,0.941,0.721,0.8
10426,0.946,0.722,0.378
10441,0.947,0.722,0.05
10442,NaN,NaN,NaN
