Time,X,Y,P
7005,0.339,0.341,0.058
7026,0.339,0.342,0.19
7026,0.339,0.342,0.19
7038,0.339,0.342,0.36
7055,0.338,0.336,0.478
7073,0.337,0.325,0.55
7091,0.336,0.307,0.575
7108,0.336,0.289,0.575
7124,0.337,0.28,0.575
7139,0.339,0.276,0.575
7156,0.343,0.28,0.593
7174,0.347,0.293,0.606
7190,0.35,0.307,0.612
7208,0.353,0.324,0.61
7223,0.355,0.331,0.61
7239,0.358,0.335,0.61
7257,0.362,0.331,0.614
7277,0.365,0.32,0.626
7289,0.367,0.311,0.634
7308,0.371,0.294,0.7
7323,0.374,0.286,0.786
7341,0.378,0.281,0.909
7359,0.383,0.284,0.976
7373,0.384,0.291,0.991
7389,0.385,0.306,0.991
7406,0.383,0.325,0.95
7427,0.38,0.342,0.802
7439,0.378,0.352,0.62
7456,0.377,0.36,0.202
7465,0.377,0.362,0.062
7466,NaN,NaN,NaN
