Time,X,Y,P
14572,0.502,0.335,0.034
14588,0.505,0.341,0.212
14588,0.505,0.341,0.212
14604,0.507,0.347,0.349
14618,0.508,0.348,0.396
14619,0.508,0.347,0.483
14635,0.507,0.342,0.653
14652,0.503,0.329,0.837
14673,0.497,0.313,0.899
14687,0.492,0.3,0.917
14702,0.487,0.289,0.919
14719,0.483,0.284,0.798
14735,0.481,0.281,0.517
14751,0.481,0.286,0.019
14753,NaN,NaN,NaN
14817,0.484,0.342,0.058
14821,0.484,0.344,0.136
14821,0.484,0.344,0.136
14838,0.485,0.349,0.438
14856,0.486,0.351,0.624
14869,0.486,0.349,0.806
14884,0.488,0.34,0.952
14904,0.493,0.325,1
14906,0.494,0.321,1
14922,0.5,0.306,1
14935,0.506,0.295,1
14954,0.518,0.28,1
14970,0.524,0.274,0.55
14987,0.529,0.273,0.011
14991,NaN,NaN,NaN
