Time,X,Y,P
26905,0.623,0.752,0.001
26921,0.622,0.752,0.261
26921,0.622,0.752,0.261
26937,0.622,0.751,0.442
26954,0.622,0.747,0.589
26971,0.622,0.739,0.733
26988,0.622,0.728,0.845
27004,0.622,0.719,0.894
27020,0.622,0.711,0.917
27036,0.621,0.704,0.938
27054,0.621,0.698,0.96
27071,0.62,0.696,0.974
27088,0.621,0.698,0.985
27104,0.621,0.701,0.989
27121,0.623,0.712,0.989
27138,0.627,0.726,0.983
27154,0.631,0.739,0.976
27170,0.634,0.751,0.974
27188,0.638,0.761,0.97
27204,0.642,0.767,0.968
27221,0.645,0.771,0.968
27238,0.648,0.771,0.948
27254,0.651,0.768,0.862
27272,0.654,0.765,0.704
27288,0.656,0.762,0.554
27304,0.657,0.76,0.349
27322,0.657,0.759,0.026
27324,NaN,NaN,NaN
