Time,X,Y,P
22734,0.318,0.327,0.062
22747,0.318,0.329,0.331
22747,0.318,0.329,0.331
22762,0.318,0.332,0.571
22779,0.318,0.333,0.671
22797,0.318,0.331,0.933
22812,0.319,0.324,1
22829,0.32,0.309,1
22846,0.321,0.295,1
22864,0.322,0.279,1
22880,0.323,0.266,1
22896,0.324,0.261,1
22913,0.325,0.261,1
22930,0.327,0.268,1
22946,0.331,0.282,1
22964,0.335,0.301,1
22980,0.339,0.314,1
22996,0.342,0.316,1
23013,0.344,0.312,1
23030,0.345,0.301,1
23046,0.347,0.287,1
23063,0.349,0.278,1
23079,0.353,0.268,1
23096,0.355,0.266,1
23112,0.359,0.269,1
23130,0.362,0.281,1
23147,0.365,0.302,1
23162,0.366,0.318,1
23179,0.367,0.334,1
23196,0.367,0.342,1
23212,0.367,0.345,0.347
23224,0.368,0.345,0.245
23226,NaN,NaN,NaN
