Time,X,Y,P
3969,0.486,0.818,0.026
3982,0.486,0.821,0.169
3982,0.486,0.821,0.169
4000,0.484,0.826,0.237
4016,0.481,0.828,0.274
4036,0.477,0.826,0.321
4038,0.476,0.825,0.331
4052,0.472,0.816,0.392
4067,0.469,0.802,0.427
4082,0.468,0.786,0.448
4100,0.469,0.772,0.466
4116,0.474,0.766,0.507
4135,0.479,0.772,0.534
4149,0.482,0.782,0.54
4165,0.485,0.801,0.544
4183,0.487,0.816,0.563
4199,0.487,0.822,0.601
4218,0.487,0.818,0.704
4234,0.487,0.805,0.735
4250,0.487,0.779,0.747
4268,0.488,0.746,0.741
4283,0.489,0.726,0.741
4299,0.49,0.706,0.774
4315,0.491,0.7,0.813
4336,0.492,0.709,0.833
4349,0.494,0.724,0.837
4368,0.499,0.759,0.837
4384,0.503,0.782,0.839
4399,0.506,0.798,0.833
4415,0.508,0.804,0.827
4432,0.51,0.804,0.72
4450,0.512,0.8,0.194
4461,0.515,0.796,0.007
4463,NaN,NaN,NaN
