Time,X,Y,P
7610,0.941,0.759,0.044
7611,0.942,0.76,0.103
7611,0.942,0.76,0.103
7630,0.945,0.764,0.284
7645,0.947,0.771,0.331
7666,0.947,0.78,0.349
7683,0.944,0.789,0.349
7698,0.941,0.798,0.358
7713,0.937,0.804,0.384
7733,0.932,0.807,0.413
7745,0.928,0.805,0.429
7762,0.924,0.798,0.444
7778,0.922,0.788,0.462
7800,0.923,0.778,0.509
7815,0.926,0.767,0.532
7830,0.931,0.761,0.544
7846,0.936,0.758,0.552
7864,0.943,0.759,0.554
7883,0.948,0.765,0.56
7896,0.951,0.771,0.558
7913,0.952,0.78,0.554
7929,0.952,0.784,0.556
7947,0.948,0.78,0.56
7967,0.944,0.768,0.563
7979,0.942,0.758,0.563
7996,0.939,0.74,0.577
8014,0.938,0.72,0.651
8031,0.939,0.7,0.728
8045,0.939,0.688,0.757
8063,0.94,0.676,0.776
8079,0.938,0.674,0.78
8096,0.937,0.679,0.776
8113,0.933,0.693,0.772
8131,0.93,0.711,0.765
8146,0.928,0.722,0.769
8162,0.928,0.736,0.769
8179,0.931,0.745,0.774
8199,0.937,0.748,0.776
8215,0.946,0.747,0.776
8230,0.955,0.745,0.774
8246,0.965,0.741,0.776
8264,0.975,0.738,0.673
8283,0.981,0.735,0.183
8290,0.982,0.736,0.048
8291,NaN,NaN,NaN
