Time,X,Y,P
11304,0.04,0.352,0.017
11306,0.04,0.353,0.058
11306,0.04,0.353,0.058
11323,0.04,0.355,0.228
11339,0.04,0.356,0.327
11355,0.041,0.358,0.456
11373,0.041,0.36,0.505
11395,0.041,0.359,0.622
11405,0.041,0.358,0.649
11423,0.04,0.351,0.765
11438,0.04,0.335,0.872
11455,0.041,0.315,0.921
11473,0.042,0.299,0.948
11490,0.045,0.285,0.974
11505,0.047,0.28,0.993
11522,0.051,0.28,1
11539,0.054,0.286,1
11556,0.057,0.299,1
11573,0.059,0.312,1
11590,0.061,0.331,0.997
11605,0.061,0.344,1
11622,0.061,0.353,1
11639,0.06,0.355,1
11656,0.06,0.351,1
11672,0.06,0.338,1
11688,0.061,0.32,1
11706,0.062,0.299,1
11721,0.063,0.287,1
11738,0.063,0.276,1
11756,0.063,0.273,1
11773,0.062,0.275,0.345
11788,0.061,0.279,0.03
11789,NaN,NaN,NaN
