Time,X,Y,P
17986,0.476,0.366,0.071
17993,0.477,0.366,0.272
17993,0.477,0.366,0.272
18009,0.479,0.362,0.669
18025,0.479,0.354,0.903
18042,0.478,0.336,1
18058,0.477,0.314,1
18076,0.474,0.293,1
18094,0.473,0.279,1
18110,0.474,0.278,1
18126,0.478,0.286,0.886
18142,0.485,0.306,0.653
18158,0.492,0.324,0.603
18178,0.498,0.34,0.794
18194,0.499,0.342,0.907
18210,0.496,0.338,1
18226,0.491,0.327,1
18242,0.485,0.313,1
18258,0.481,0.299,1
18278,0.481,0.288,1
18294,0.485,0.287,1
18310,0.494,0.291,1
18326,0.502,0.296,1
18342,0.512,0.304,0.765
18359,0.522,0.311,0.216
18368,0.528,0.314,0.015
18369,NaN,NaN,NaN
