Time,X,Y,P
17644,0.641,0.365,0.021
17663,0.64,0.365,0.138
17663,0.64,0.365,0.138
17711,0.641,0.364,0.271
17729,0.641,0.361,0.345
17745,0.642,0.356,0.397
17762,0.642,0.351,0.444
17779,0.642,0.341,0.491
17795,0.642,0.332,0.528
17811,0.641,0.325,0.55
17829,0.641,0.319,0.569
17846,0.641,0.315,0.585
17863,0.642,0.312,0.603
17879,0.643,0.309,0.63
17895,0.643,0.309,0.636
17913,0.645,0.311,0.651
17929,0.645,0.312,0.653
17946,0.646,0.312,0.659
17962,0.645,0.312,0.665
17979,0.645,0.311,0.581
17994,0.645,0.312,0.239
18004,NaN,NaN,NaN
