Time,X,Y,P
7343,0.802,0.772,0.022
7353,0.802,0.775,0.087
7353,0.802,0.775,0.087
7365,0.801,0.781,0.163
7380,0.798,0.787,0.243
7399,0.794,0.789,0.323
7414,0.789,0.785,0.399
7431,0.785,0.774,0.46
7448,0.781,0.755,0.519
7465,0.779,0.732,0.565
7485,0.779,0.705,0.597
7503,0.78,0.679,0.608
7515,0.781,0.662,0.61
7532,0.781,0.645,0.589
7549,0.782,0.635,0.39
7565,0.782,0.636,0.052
7569,0.781,0.638,0.005
7570,NaN,NaN,NaN
7634,0.774,0.704,0.011
7651,0.772,0.707,0.243
7651,0.772,0.707,0.243
7669,0.77,0.709,0.38
7681,0.77,0.711,0.437
7698,0.775,0.713,0.458
7715,0.785,0.718,0.444
7733,0.798,0.725,0.128
7741,0.802,0.727,0.017
7742,NaN,NaN,NaN
