Time,X,Y,P
17489,0.778,0.339,0.028
17497,0.778,0.338,0.399
17497,0.778,0.338,0.399
17514,0.778,0.328,0.901
17534,0.774,0.312,1
17536,0.774,0.308,1
17546,0.771,0.298,1
17564,0.766,0.275,1
17580,0.763,0.262,1
17597,0.763,0.26,1
17613,0.768,0.267,1
17630,0.775,0.281,1
17646,0.779,0.289,1
17665,0.785,0.295,1
17680,0.786,0.292,1
17698,0.786,0.285,1
17715,0.786,0.28,1
17730,0.787,0.278,1
17746,0.789,0.279,1
17763,0.792,0.281,1
17780,0.794,0.282,1
17796,0.795,0.282,1
17814,0.797,0.278,1
17830,0.799,0.271,1
17846,0.802,0.264,1
17868,0.809,0.255,0.712
17880,0.817,0.253,0.142
17888,0.821,0.252,0.022
17890,NaN,NaN,NaN
