Time,X,Y,P
19072,0.042,0.354,0.005
19096,0.041,0.353,0.2
19096,0.041,0.353,0.2
19119,0.039,0.352,0.259
19135,0.038,0.348,0.321
19159,0.037,0.336,0.452
19160,0.037,0.334,0.468
19179,0.036,0.314,0.538
19198,0.036,0.292,0.583
19220,0.039,0.28,0.642
19241,0.045,0.279,0.702
19263,0.051,0.289,0.737
19285,0.056,0.307,0.751
19302,0.062,0.327,0.755
19323,0.066,0.352,0.755
19348,0.067,0.362,0.757
19370,0.067,0.366,0.757
19388,0.066,0.364,0.755
19409,0.065,0.355,0.778
19429,0.065,0.341,0.806
19449,0.065,0.325,0.827
19470,0.066,0.3,0.841
19490,0.068,0.285,0.843
19512,0.071,0.269,0.833
19534,0.073,0.258,0.601
19554,0.076,0.251,0.042
19560,NaN,NaN,NaN
