Time,X,Y,P
55074,0.346,0.281,0.036
55083,0.345,0.281,0.171
55083,0.345,0.281,0.171
55100,0.343,0.282,0.286
55116,0.34,0.281,0.39
55134,0.338,0.276,0.515
55150,0.337,0.269,0.612
55151,0.337,0.268,0.63
55166,0.338,0.262,0.7
55184,0.342,0.253,0.774
55200,0.348,0.246,0.817
55217,0.356,0.244,0.864
55234,0.362,0.247,0.896
55250,0.367,0.255,0.913
55266,0.371,0.269,0.923
55283,0.371,0.284,0.927
55301,0.368,0.293,0.919
55316,0.362,0.302,0.876
55333,0.358,0.308,0.64
55350,0.356,0.311,0.36
55363,0.356,0.312,0.005
55364,NaN,NaN,NaN
55622,0.354,0.353,0.052
55634,0.353,0.353,0.296
55634,0.353,0.353,0.296
55650,0.352,0.354,0.493
55665,0.352,0.355,0.562
55715,0.353,0.355,0.298
55729,0.354,0.355,0.021
55730,NaN,NaN,NaN
