Time,X,Y,P
41272,0.228,0.247,0.034
41290,0.227,0.247,0.284
41290,0.227,0.247,0.284
41312,0.227,0.246,0.415
41324,0.227,0.244,0.479
41341,0.227,0.236,0.677
41357,0.228,0.226,0.792
41358,0.229,0.224,0.812
41373,0.23,0.211,0.882
41391,0.232,0.194,0.921
41407,0.232,0.181,0.927
41423,0.232,0.173,0.833
41439,0.232,0.168,0.563
41455,0.232,0.166,0.161
41456,NaN,NaN,NaN
41746,0.228,0.313,0.007
41757,0.227,0.315,0.333
41757,0.227,0.315,0.333
41774,0.227,0.32,0.685
41791,0.226,0.321,0.737
41808,0.226,0.321,0.714
41823,0.226,0.318,0.03
41824,NaN,NaN,NaN
