Time,X,Y,P
14696,0.059,0.407,0.036
14719,0.057,0.407,0.22
14720,0.057,0.407,0.22
14736,0.056,0.404,0.255
14762,0.054,0.392,0.284
14765,0.053,0.387,0.29
14779,0.051,0.375,0.298
14801,0.047,0.348,0.306
14821,0.044,0.326,0.317
14842,0.038,0.304,0.353
14862,0.035,0.291,0.437
14884,0.035,0.288,0.483
14904,0.04,0.299,0.497
14927,0.049,0.318,0.487
14946,0.057,0.332,0.503
14966,0.061,0.335,0.534
14987,0.063,0.328,0.556
15011,0.066,0.315,0.548
15031,0.067,0.301,0.493
15050,0.066,0.292,0.274
15064,0.066,0.287,0.05
15065,NaN,NaN,NaN
