Time,X,Y,P
29485,0.633,0.798,0.011
29500,0.632,0.794,0.351
29500,0.632,0.794,0.351
29518,0.631,0.791,0.651
29533,0.629,0.788,0.833
29549,0.629,0.786,0.937
29566,0.63,0.782,1
29582,0.633,0.78,1
29599,0.637,0.778,1
29617,0.642,0.779,1
29633,0.648,0.782,1
29649,0.652,0.786,1
29666,0.656,0.791,1
29683,0.659,0.799,1
29701,0.662,0.807,1
29716,0.662,0.814,1
29734,0.66,0.82,1
29750,0.656,0.824,1
29766,0.651,0.825,1
29784,0.642,0.82,1
29800,0.634,0.812,1
29817,0.627,0.801,1
29834,0.622,0.791,1
29849,0.617,0.778,1
29866,0.615,0.766,1
29883,0.614,0.753,1
29899,0.615,0.744,1
29917,0.617,0.734,1
29933,0.621,0.727,1
29949,0.626,0.724,1
29967,0.634,0.722,1
29983,0.642,0.725,1
29999,0.653,0.728,1
30016,0.663,0.734,0.776
30033,0.672,0.741,0.106
30043,0.675,0.744,0.003
30044,NaN,NaN,NaN
