Time,X,Y,P
2980,0.216,0.829,0.007
2981,0.217,0.829,0.056
2981,0.217,0.829,0.056
3002,0.217,0.831,0.165
3019,0.216,0.834,0.278
3043,0.216,0.835,0.284
3062,0.216,0.835,0.272
3084,0.212,0.831,0.261
3103,0.206,0.825,0.28
3108,0.206,0.824,0.286
3127,0.201,0.814,0.317
3147,0.199,0.805,0.329
3168,0.202,0.793,0.349
3186,0.207,0.791,0.353
3207,0.214,0.798,0.354
3228,0.22,0.812,0.378
3250,0.222,0.828,0.478
3271,0.219,0.839,0.53
3291,0.215,0.84,0.532
3313,0.213,0.833,0.104
3317,0.213,0.832,0.046
3318,NaN,NaN,NaN
