Time,X,Y,P
12444,0.774,0.359,0.099
12445,0.773,0.358,0.202
12445,0.773,0.358,0.202
12452,0.772,0.356,0.386
12469,0.769,0.353,0.782
12484,0.768,0.353,0.897
12502,0.769,0.353,1
12518,0.773,0.353,1
12539,0.781,0.354,1
12551,0.786,0.354,1
12553,0.787,0.354,1
12569,0.794,0.351,1
12585,0.798,0.347,1
12603,0.799,0.339,1
12620,0.798,0.328,1
12635,0.796,0.321,1
12652,0.79,0.308,1
12669,0.782,0.296,1
12689,0.774,0.286,1
12701,0.771,0.284,1
12720,0.768,0.278,1
12735,0.769,0.275,1
12753,0.773,0.275,1
12769,0.777,0.275,1
12785,0.783,0.278,1
12801,0.788,0.28,1
12818,0.793,0.282,1
12835,0.796,0.285,1
12853,0.798,0.288,0.433
12869,0.797,0.292,0.021
12870,NaN,NaN,NaN
12958,0.778,0.321,0.065
12967,0.775,0.322,0.388
12967,0.775,0.322,0.388
12984,0.771,0.324,0.835
13003,0.77,0.325,1
13020,0.774,0.325,1
13035,0.78,0.326,1
13054,0.791,0.326,1
13068,0.799,0.326,1
13089,0.807,0.326,1
13101,0.812,0.326,1
13121,0.814,0.326,1
13173,0.814,0.327,1
13190,0.814,0.327,0.647
13202,0.815,0.327,0.271
13215,0.815,0.327,0.001
13217,NaN,NaN,NaN
