Time,X,Y,P
6215,0.217,0.801,0.001
6232,0.217,0.802,0.175
6232,0.217,0.802,0.175
6248,0.217,0.804,0.313
6265,0.216,0.804,0.521
6282,0.215,0.802,0.612
6298,0.212,0.798,0.708
6316,0.209,0.788,0.802
6336,0.208,0.778,0.853
6348,0.208,0.769,0.874
6368,0.209,0.761,0.901
6382,0.212,0.759,0.917
6402,0.216,0.759,0.927
6418,0.221,0.764,0.925
6432,0.223,0.768,0.923
6449,0.225,0.776,0.921
6465,0.226,0.785,0.925
6484,0.224,0.791,0.929
6499,0.221,0.794,0.942
6518,0.216,0.794,1
6532,0.214,0.792,1
6548,0.215,0.791,1
6566,0.218,0.789,1
6584,0.225,0.792,1
6599,0.23,0.794,1
6616,0.236,0.798,1
6634,0.242,0.801,0.632
6650,0.244,0.801,0.112
6659,0.245,0.801,0.003
6660,NaN,NaN,NaN
