Time,X,Y,P
3297,0.492,0.82,0.013
3306,0.491,0.822,0.13
3306,0.491,0.822,0.13
3322,0.49,0.826,0.204
3345,0.486,0.831,0.286
3360,0.483,0.831,0.306
3376,0.481,0.825,0.333
3393,0.478,0.814,0.362
3409,0.476,0.799,0.378
3425,0.477,0.787,0.39
3441,0.478,0.782,0.411
3457,0.481,0.784,0.435
3474,0.484,0.792,0.454
3494,0.488,0.809,0.46
3506,0.49,0.821,0.468
3523,0.492,0.835,0.495
3540,0.494,0.839,0.532
3556,0.494,0.829,0.591
3573,0.494,0.812,0.606
3588,0.493,0.788,0.608
3609,0.493,0.752,0.608
3626,0.492,0.729,0.622
3642,0.491,0.715,0.681
3658,0.491,0.713,0.694
3674,0.492,0.721,0.722
3689,0.496,0.741,0.726
3706,0.499,0.765,0.728
3723,0.505,0.788,0.726
3742,0.508,0.8,0.591
3756,0.51,0.802,0.271
3768,0.512,0.801,0.001
3769,NaN,NaN,NaN
