Time,X,Y,P
8333,0.194,0.322,0.034
8351,0.195,0.321,0.214
8351,0.195,0.321,0.214
8371,0.195,0.322,0.329
8384,0.196,0.324,0.351
8400,0.197,0.326,0.376
8417,0.2,0.331,0.411
8434,0.204,0.334,0.427
8436,0.205,0.335,0.419
8452,0.209,0.34,0.433
8469,0.214,0.348,0.438
8508,0.217,0.36,0.464
8528,0.212,0.355,0.458
8534,0.211,0.353,0.46
8551,0.207,0.344,0.462
8567,0.205,0.333,0.474
8583,0.203,0.322,0.519
8601,0.203,0.314,0.577
8617,0.204,0.309,0.618
8633,0.206,0.306,0.647
8650,0.209,0.306,0.653
8669,0.213,0.309,0.591
8687,0.217,0.319,0.187
8696,0.218,0.326,0.007
8697,NaN,NaN,NaN
8804,0.219,0.428,0.06
8817,0.219,0.429,0.331
8817,0.219,0.429,0.331
8833,0.218,0.431,0.425
8853,0.219,0.433,0.503
8867,0.22,0.432,0.513
8883,0.221,0.429,0.411
8901,0.223,0.428,0.03
8902,NaN,NaN,NaN
