Time,X,Y,P
10013,0.794,0.824,0.003
10030,0.795,0.825,0.081
10030,0.795,0.825,0.081
10046,0.796,0.827,0.159
10061,0.797,0.829,0.218
10080,0.797,0.831,0.259
10096,0.798,0.833,0.323
10112,0.798,0.834,0.358
10131,0.798,0.836,0.386
10148,0.797,0.838,0.396
10166,0.795,0.841,0.401
10169,0.794,0.842,0.403
10178,0.793,0.844,0.403
10196,0.789,0.847,0.405
10212,0.785,0.849,0.403
10228,0.781,0.849,0.403
10248,0.774,0.848,0.403
10263,0.771,0.847,0.403
10280,0.767,0.842,0.409
10298,0.763,0.835,0.425
10312,0.762,0.829,0.44
10329,0.762,0.82,0.446
10347,0.766,0.809,0.45
10362,0.769,0.802,0.45
10378,0.775,0.794,0.454
10395,0.781,0.785,0.462
10415,0.787,0.775,0.489
10427,0.791,0.768,0.519
10447,0.796,0.759,0.573
10462,0.797,0.752,0.601
10479,0.796,0.745,0.644
10499,0.793,0.738,0.706
10512,0.789,0.732,0.774
10528,0.786,0.727,0.853
10546,0.781,0.724,0.911
10563,0.775,0.724,0.942
10579,0.771,0.726,0.952
10595,0.766,0.729,0.952
10611,0.761,0.735,0.952
10629,0.758,0.741,0.938
10646,0.757,0.747,0.878
10663,0.756,0.752,0.683
10678,0.755,0.755,0.331
10690,0.755,0.756,0.149
10692,NaN,NaN,NaN
