Time,X,Y,P
13341,0.783,0.769,0.019
13375,0.78,0.775,0.319
13375,0.78,0.775,0.319
13387,0.778,0.778,0.333
13408,0.774,0.778,0.335
13430,0.769,0.775,0.345
13451,0.762,0.773,0.362
13474,0.754,0.767,0.382
13491,0.752,0.764,0.384
13515,0.753,0.758,0.394
13533,0.757,0.755,0.403
13555,0.766,0.751,0.415
13575,0.773,0.747,0.437
13599,0.779,0.739,0.46
13615,0.782,0.733,0.478
13639,0.782,0.724,0.528
13660,0.779,0.719,0.565
13679,0.773,0.713,0.583
13699,0.765,0.708,0.587
13724,0.755,0.704,0.396
13742,0.753,0.705,0.04
13743,NaN,NaN,NaN
