Time,X,Y,P
67710,0.629,0.787,0.024
67720,0.629,0.787,0.177
67720,0.629,0.787,0.177
67737,0.628,0.788,0.269
67754,0.627,0.789,0.294
67770,0.627,0.789,0.31
67786,0.628,0.789,0.345
67803,0.63,0.788,0.425
67823,0.634,0.788,0.485
67841,0.641,0.789,0.517
67842,0.642,0.789,0.521
67853,0.646,0.791,0.526
67873,0.652,0.795,0.544
67889,0.654,0.799,0.558
67905,0.652,0.802,0.579
67921,0.646,0.802,0.624
67937,0.639,0.799,0.7
67953,0.63,0.791,0.774
67972,0.621,0.774,0.843
67989,0.619,0.764,0.882
68004,0.625,0.755,0.894
68022,0.636,0.754,0.813
68039,0.647,0.756,0.353
68053,0.654,0.759,0.038
68054,NaN,NaN,NaN
