Time,X,Y,P
19436,0.753,0.247,0.019
19439,0.753,0.247,0.054
19440,0.753,0.247,0.054
19446,0.752,0.247,0.134
19463,0.75,0.248,0.216
19482,0.749,0.249,0.274
19498,0.749,0.248,0.315
19514,0.749,0.248,0.354
19528,0.75,0.248,0.399
19546,0.753,0.249,0.415
19564,0.757,0.252,0.419
19579,0.759,0.254,0.421
19594,0.762,0.255,0.417
19615,0.763,0.254,0.415
19631,0.764,0.252,0.419
19647,0.762,0.246,0.423
19661,0.76,0.24,0.423
19679,0.756,0.227,0.429
19699,0.751,0.213,0.431
19712,0.747,0.202,0.442
19727,0.745,0.193,0.462
19745,0.743,0.186,0.487
19763,0.743,0.181,0.515
19779,0.745,0.18,0.54
19796,0.751,0.182,0.548
19813,0.757,0.187,0.56
19830,0.765,0.194,0.591
19845,0.771,0.198,0.603
19863,0.774,0.201,0.606
19879,0.775,0.202,0.608
19898,0.775,0.204,0.507
19911,0.774,0.204,0.226
19921,0.774,0.205,0.024
19922,NaN,NaN,NaN
