Time,X,Y,P
49022,0.486,0.356,0.001
49044,0.487,0.355,0.278
49044,0.487,0.355,0.278
49059,0.488,0.348,0.497
49080,0.488,0.334,0.661
49081,0.488,0.331,0.679
49104,0.488,0.308,0.743
49126,0.488,0.287,0.671
49143,0.487,0.274,0.372
49158,0.487,0.268,0.022
49159,NaN,NaN,NaN
49259,0.503,0.339,0.03
49268,0.502,0.339,0.142
49268,0.502,0.339,0.142
49292,0.498,0.326,0.388
49310,0.495,0.308,0.612
49331,0.493,0.291,0.833
49351,0.496,0.284,0.972
49372,0.502,0.284,1
49394,0.512,0.289,0.702
49414,0.517,0.294,0.067
49416,0.517,0.294,0.017
49417,NaN,NaN,NaN
