Time,X,Y,P
47669,0.929,0.815,0.038
47678,0.931,0.816,0.196
47679,0.931,0.816,0.196
47696,0.932,0.818,0.317
47713,0.934,0.819,0.392
47729,0.936,0.821,0.456
47745,0.938,0.825,0.54
47762,0.939,0.829,0.626
47780,0.938,0.835,0.683
47795,0.935,0.838,0.714
47812,0.928,0.836,0.778
47830,0.918,0.826,0.837
47846,0.908,0.812,0.858
47863,0.905,0.802,0.878
47880,0.908,0.799,0.911
47895,0.918,0.802,0.937
47912,0.928,0.809,0.942
47930,0.937,0.821,0.948
47947,0.943,0.831,0.954
47961,0.944,0.834,0.948
47980,0.943,0.834,0.952
47996,0.941,0.827,0.948
48012,0.939,0.819,0.946
48028,0.939,0.802,0.95
48045,0.941,0.785,0.95
48062,0.942,0.767,0.956
48078,0.942,0.755,1
48096,0.938,0.747,1
48112,0.932,0.745,1
48129,0.922,0.746,1
48145,0.915,0.752,1
48162,0.909,0.759,0.673
48178,0.908,0.764,0.157
48187,NaN,NaN,NaN
