Time,X,Y,P
6254,0.495,0.802,0.007
6264,0.496,0.802,0.106
6264,0.496,0.802,0.106
6278,0.497,0.801,0.222
6294,0.497,0.801,0.249
6311,0.498,0.805,0.267
6328,0.498,0.812,0.284
6344,0.497,0.822,0.3
6361,0.496,0.831,0.306
6378,0.493,0.838,0.31
6396,0.488,0.838,0.317
6412,0.483,0.829,0.321
6430,0.48,0.816,0.329
6447,0.479,0.802,0.339
6463,0.479,0.794,0.343
6478,0.482,0.782,0.343
6495,0.485,0.772,0.353
6512,0.489,0.767,0.384
6528,0.493,0.767,0.421
6544,0.497,0.775,0.464
6562,0.5,0.791,0.485
6580,0.502,0.805,0.493
6597,0.502,0.816,0.495
6610,0.501,0.82,0.515
6629,0.5,0.818,0.567
6647,0.499,0.812,0.61
6667,0.499,0.795,0.657
6684,0.501,0.771,0.681
6693,0.501,0.764,0.688
6709,0.501,0.738,0.7
6730,0.502,0.712,0.708
6746,0.502,0.689,0.718
6762,0.502,0.675,0.729
6778,0.502,0.667,0.745
6794,0.503,0.662,0.759
6815,0.503,0.664,0.772
6828,0.504,0.669,0.774
6845,0.506,0.679,0.774
6863,0.51,0.694,0.78
6879,0.513,0.705,0.776
6896,0.516,0.719,0.749
6912,0.519,0.727,0.595
6927,0.521,0.733,0.167
6935,0.522,0.734,0.042
6936,NaN,NaN,NaN
