Time,X,Y,P
12564,0.034,0.338,0.005
12595,0.034,0.338,0.249
12595,0.034,0.338,0.249
12615,0.034,0.335,0.325
12631,0.035,0.328,0.411
12647,0.036,0.315,0.532
12663,0.036,0.301,0.636
12679,0.037,0.281,0.747
12701,0.038,0.262,0.81
12712,0.039,0.251,0.847
12729,0.039,0.236,0.892
12749,0.039,0.228,0.94
12765,0.039,0.227,0.964
12781,0.038,0.232,0.978
12796,0.038,0.241,0.972
12813,0.038,0.261,0.96
12831,0.041,0.281,0.95
12845,0.044,0.292,0.948
12862,0.047,0.296,0.95
12879,0.049,0.294,0.954
12899,0.051,0.284,0.974
12914,0.051,0.267,0.983
12929,0.052,0.256,0.989
12946,0.053,0.242,0.987
12963,0.056,0.235,0.972
12980,0.058,0.233,0.88
12997,0.063,0.235,0.562
13015,0.068,0.242,0.06
13020,0.069,0.244,0.007
13021,NaN,NaN,NaN
