Time,X,Y,P
13403,0.197,0.32,0.022
13407,0.197,0.321,0.099
13407,0.197,0.321,0.099
13423,0.197,0.325,0.409
13439,0.196,0.328,0.653
13457,0.195,0.329,0.751
13473,0.195,0.328,0.954
13489,0.195,0.324,1
13506,0.198,0.314,1
13524,0.202,0.301,1
13539,0.206,0.292,1
13557,0.209,0.282,1
13573,0.211,0.278,1
13589,0.212,0.275,1
13607,0.212,0.275,1
13623,0.213,0.281,1
13639,0.214,0.291,1
13657,0.215,0.306,1
13674,0.217,0.319,1
13689,0.217,0.329,1
13705,0.217,0.336,1
13723,0.216,0.34,1
13740,0.216,0.341,1
13756,0.217,0.34,0.241
13763,NaN,NaN,NaN
