Time,X,Y,P
13730,0.773,0.339,0.056
13747,0.772,0.339,0.267
13748,0.772,0.339,0.267
13767,0.771,0.338,0.456
13787,0.771,0.336,0.521
13811,0.774,0.336,0.573
13831,0.783,0.339,0.593
13852,0.793,0.341,0.653
13875,0.799,0.341,0.712
13892,0.801,0.341,0.729
13917,0.799,0.338,0.817
13934,0.796,0.334,0.882
13956,0.792,0.327,0.931
13976,0.786,0.319,0.946
13999,0.778,0.308,0.956
14017,0.773,0.301,0.966
14037,0.768,0.296,0.979
14059,0.764,0.291,1
14079,0.764,0.288,1
14101,0.768,0.286,1
14122,0.774,0.286,1
14143,0.786,0.289,1
14165,0.797,0.293,0.382
14180,0.802,0.294,0.044
14181,NaN,NaN,NaN
