Time,X,Y,P
31983,0.603,0.319,0.021
31986,0.603,0.318,0.056
31987,0.603,0.318,0.056
32007,0.603,0.316,0.13
32028,0.604,0.316,0.278
32037,0.604,0.315,0.3
32056,0.605,0.316,0.444
32074,0.607,0.318,0.517
32089,0.61,0.321,0.56
32108,0.614,0.326,0.647
32110,0.614,0.327,0.663
32122,0.617,0.331,0.72
32139,0.621,0.338,0.755
32155,0.625,0.345,0.763
32170,0.628,0.349,0.759
32187,0.632,0.358,0.751
32205,0.635,0.366,0.749
32225,0.638,0.373,0.749
32239,0.639,0.378,0.745
32253,0.64,0.384,0.733
32273,0.641,0.389,0.722
32289,0.641,0.396,0.714
32305,0.641,0.401,0.71
32323,0.64,0.407,0.71
32338,0.639,0.411,0.708
32356,0.638,0.414,0.702
32371,0.638,0.418,0.69
32389,0.637,0.419,0.69
32404,0.636,0.42,0.69
32420,0.636,0.421,0.69
32437,0.635,0.421,0.69
32455,0.633,0.421,0.688
32474,0.632,0.42,0.688
32490,0.631,0.419,0.688
32508,0.629,0.418,0.688
32523,0.627,0.416,0.688
32540,0.626,0.413,0.69
32556,0.625,0.409,0.69
32571,0.624,0.406,0.696
32587,0.623,0.401,0.704
32605,0.622,0.395,0.716
32624,0.621,0.389,0.729
32640,0.621,0.384,0.739
32655,0.62,0.379,0.747
32672,0.62,0.372,0.763
32689,0.62,0.365,0.772
32705,0.62,0.36,0.78
32723,0.621,0.352,0.8
32738,0.622,0.347,0.819
32753,0.624,0.342,0.86
32771,0.626,0.338,0.909
32787,0.628,0.334,0.95
32804,0.632,0.332,0.983
32820,0.635,0.329,1
32837,0.639,0.328,1
32879,0.647,0.328,1
32921,0.656,0.328,1
32941,0.657,0.329,1
32953,0.658,0.329,1
32971,0.659,0.329,0.593
32987,0.661,0.331,0.052
32991,0.661,0.332,0.003
32992,NaN,NaN,NaN
