Time,X,Y,P
8023,0.338,0.819,0.007
8041,0.338,0.818,0.142
8041,0.338,0.818,0.142
8059,0.338,0.816,0.212
8066,0.338,0.815,0.237
8084,0.338,0.812,0.313
8100,0.339,0.804,0.421
8116,0.34,0.795,0.491
8117,0.34,0.793,0.499
8134,0.341,0.785,0.538
8151,0.341,0.775,0.563
8168,0.342,0.769,0.573
8183,0.342,0.766,0.571
8200,0.342,0.765,0.552
8218,0.342,0.766,0.126
8223,0.342,0.767,0.017
8224,NaN,NaN,NaN
8350,0.336,0.809,0.013
8367,0.336,0.814,0.235
8367,0.336,0.814,0.235
8383,0.336,0.816,0.28
8400,0.338,0.82,0.306
8416,0.342,0.824,0.315
8434,0.347,0.824,0.323
8450,0.351,0.821,0.327
8467,0.355,0.814,0.335
8484,0.356,0.808,0.372
8500,0.355,0.801,0.481
8516,0.352,0.796,0.538
8534,0.346,0.792,0.565
8551,0.341,0.791,0.565
8566,0.336,0.792,0.38
8583,0.335,0.793,0.019
8584,NaN,NaN,NaN
